epoch,train_loss,val_loss,val_AUROC,dataset,variant,seed
17,0.9261716710329057,0.7349555206795534,0.8747532302932483,rel-stack,sage-basis4,42
18,0.9263905110359192,0.719000576862267,0.8706065257805764,rel-stack,sage-basis4,42
19,0.9241866735219956,0.7122242647622313,0.8730661551845009,rel-stack,sage-basis4,42
20,0.9210015288591384,0.7099689780956223,0.872759126580794,rel-stack,sage-basis4,42
21,0.921365724682808,0.7512380439965498,0.872829392686718,rel-stack,sage-basis4,42
22,0.9093940471410752,0.7545409883771624,0.8749159209254522,rel-stack,sage-basis4,42
23,0.9147806173563005,0.7304613506864934,0.8733262121131965,rel-stack,sage-basis4,42
24,0.9088433297872544,0.7339024442647185,0.8748647184190023,rel-stack,sage-basis4,42
25,0.9016671795845032,0.787705925248918,0.8755553158913008,rel-stack,sage-basis4,42
26,0.9019318635463714,0.7534956261515617,0.878425974795371,rel-stack,sage-basis4,42
27,0.8997948322296142,0.7449051750202974,0.8738144281862027,rel-stack,sage-basis4,42
28,0.8978683623075485,0.6947950057330585,0.8768538654464452,rel-stack,sage-basis4,42
29,0.9026918652057648,0.7131684094312645,0.8728512726974847,rel-stack,sage-basis4,42
30,0.8973062779903412,0.697907336411022,0.8669937014851715,rel-stack,sage-basis4,42
1,1.0730145573616028,0.8186527194366569,0.833104647199443,rel-stack,sage-basis4,43
2,1.020594866156578,0.7715307236427352,0.8400040146662792,rel-stack,sage-basis4,43
3,0.9975880707502364,0.7867874070292428,0.8551525961219424,rel-stack,sage-basis4,43
4,0.9796135872602464,0.7742374700804552,0.8565818515219087,rel-stack,sage-basis4,43
5,0.9751281242370604,0.8160745984032041,0.8558619787841254,rel-stack,sage-basis4,43
6,0.9750058840513228,0.7911105608301503,0.8567692559767714,rel-stack,sage-basis4,43
7,0.955677080631256,0.6996994369796344,0.8623528994969174,rel-stack,sage-basis4,43
8,0.9523882441520692,0.7372922801545688,0.8678214653962458,rel-stack,sage-basis4,43
9,0.9548968908786774,0.7419012277608826,0.8677615203315289,rel-stack,sage-basis4,43
10,0.9462857370376588,0.7235649252931277,0.8640872222044653,rel-stack,sage-basis4,43
11,0.960352310538292,0.772386857796283,0.8675714013831697,rel-stack,sage-basis4,43
12,0.9431927975416184,0.7499530056402797,0.8704769882617097,rel-stack,sage-basis4,43
13,0.9418540143966676,0.7251068765208835,0.8687126619493045,rel-stack,sage-basis4,43
14,0.9338118135929108,0.7119730586806933,0.8696281000230398,rel-stack,sage-basis4,43
15,0.9391558084487917,0.7506484362695899,0.8712497140770805,rel-stack,sage-basis4,43
16,0.9347843658924104,0.7203117585962727,0.8696645493070517,rel-stack,sage-basis4,43
17,0.9230873326063156,0.742046963068701,0.8713293789924463,rel-stack,sage-basis4,43
18,0.9201810508966446,0.6999230072611854,0.8707355810542612,rel-stack,sage-basis4,43
19,0.9279039120674132,0.7046717002633072,0.8707519376176382,rel-stack,sage-basis4,43
20,0.9193496971130372,0.7102045250080881,0.8752656505999328,rel-stack,sage-basis4,43
21,0.9198532919883728,0.7243071402467433,0.8713054904553562,rel-stack,sage-basis4,43
22,0.9087864165306092,0.7081715386538279,0.8743998514645067,rel-stack,sage-basis4,43
23,0.909041272997856,0.6914373134218511,0.8753006357478001,rel-stack,sage-basis4,43
24,0.9095821546316148,0.699077732151463,0.8715665069028152,rel-stack,sage-basis4,43
25,0.9022374098300934,0.7437504121945018,0.8731373857807881,rel-stack,sage-basis4,43
26,0.9094890246391296,0.7623494590322176,0.8764580042973216,rel-stack,sage-basis4,43
27,0.9022239401340484,0.7681972627483663,0.8744204637173217,rel-stack,sage-basis4,43
28,0.9041893808841706,0.7147539013198444,0.8753479678637975,rel-stack,sage-basis4,43
29,0.8989593405723572,0.7424145048218114,0.8777722442214685,rel-stack,sage-basis4,43
30,0.8882314311265945,0.7206928048815046,0.8704296536599125,rel-stack,sage-basis4,43
1,1.0751851536035535,0.8311585665103935,0.8099649275011238,rel-stack,sage-basis4,44
2,1.0211618220806122,0.7520885270621095,0.8394466187819076,rel-stack,sage-basis4,44
3,1.0160710110664368,0.821600902825594,0.8380796401269693,rel-stack,sage-basis4,44
4,0.9977078332901,0.7484581534351621,0.8364540686794796,rel-stack,sage-basis4,44
5,0.9853202131986618,0.8550842748511405,0.8495144141518736,rel-stack,sage-basis4,44
6,0.9848428038358688,0.7771221409950938,0.8527878695868033,rel-stack,sage-basis4,44
7,0.9697556610107422,0.7822032631153152,0.8479329059935058,rel-stack,sage-basis4,44
8,0.970370063185692,0.741144101534571,0.8541168776481879,rel-stack,sage-basis4,44
9,0.9705346177816392,0.7621046664814154,0.8510119221598407,rel-stack,sage-basis4,44
10,0.9540674003362656,0.766353124131759,0.8566128221029292,rel-stack,sage-basis4,44
11,0.961576375246048,0.7203680938553243,0.8667801339863053,rel-stack,sage-basis4,44
12,0.9507650089263916,0.7699689194560051,0.8599095545681728,rel-stack,sage-basis4,44
13,0.9412973755598067,0.7213100991433575,0.8656419011244549,rel-stack,sage-basis4,44
14,0.9429227291345595,0.7909560813790276,0.8633725920186821,rel-stack,sage-basis4,44
15,0.939989377260208,0.7480585214992365,0.870317054381601,rel-stack,sage-basis4,44
16,0.9265886867046356,0.7328913295198054,0.8658986295670774,rel-stack,sage-basis4,44
17,0.9348293695449827,0.729311739582391,0.8654296958439369,rel-stack,sage-basis4,44
18,0.9245753589868544,0.7587425398329893,0.8704429502036061,rel-stack,sage-basis4,44
19,0.9386398595571518,0.8280059957788104,0.8715904252695043,rel-stack,sage-basis4,44
20,0.9266640452146532,0.6925847170253595,0.86600753246093,rel-stack,sage-basis4,44
21,0.929315683722496,0.7375570569364798,0.8730314509320226,rel-stack,sage-basis4,44
22,0.9194907648563384,0.7247540248291833,0.8692209160553475,rel-stack,sage-basis4,44
23,0.9134860420227052,0.6969113335722968,0.875505890731783,rel-stack,sage-basis4,44
24,0.913010435461998,0.752206630472626,0.8753997694480247,rel-stack,sage-basis4,44
25,0.9079965225458144,0.718818647343488,0.8662386049627294,rel-stack,sage-basis4,44
26,0.9014681642055512,0.7203568386889639,0.8726097548644831,rel-stack,sage-basis4,44
27,0.9090973654985428,0.7440513785751093,0.8726919229803537,rel-stack,sage-basis4,44
28,0.90632393014431,0.7417006231844425,0.8714598213424785,rel-stack,sage-basis4,44
29,0.908197796702385,0.7379404152078288,0.8727545850243672,rel-stack,sage-basis4,44
1,1.080170731306076,0.8764271693570274,0.8384933070608147,rel-stack,sage-basis8,42
2,1.0193697410821914,0.7686029284128121,0.8331023925789288,rel-stack,sage-basis8,42
3,0.9964625319242476,0.7717032895556518,0.8437010951494751,rel-stack,sage-basis8,42
4,0.9882599078416824,0.7718544440964857,0.8495096985894532,rel-stack,sage-basis8,42
5,0.9794362926483154,0.7697365491517952,0.8588045543652568,rel-stack,sage-basis8,42
6,0.9629781658649444,0.7267046498046035,0.85778071552925,rel-stack,sage-basis8,42
7,0.9656292126178742,0.7538414086614337,0.8570156136621889,rel-stack,sage-basis8,42
8,0.9639639905691146,0.7189123556017876,0.8567566082268531,rel-stack,sage-basis8,42
9,0.969683134317398,0.7384495337804159,0.8651046799921153,rel-stack,sage-basis8,42
10,0.9656569936275482,0.8236713554887545,0.8696943068177185,rel-stack,sage-basis8,42
11,0.9520218600034712,0.7560791257946264,0.8611500084937297,rel-stack,sage-basis8,42
12,0.9436305747032164,0.7498746622531187,0.8669900200155117,rel-stack,sage-basis8,42
13,0.9497628036737442,0.732378637684243,0.8704938494424677,rel-stack,sage-basis8,42
14,0.9437632293701173,0.7238963052985214,0.8708166653613731,rel-stack,sage-basis8,42
15,0.9328449766635896,0.7325055381017072,0.8672701547500427,rel-stack,sage-basis8,42
16,0.9293180021047592,0.7845630007130759,0.8763661017890217,rel-stack,sage-basis8,42
17,0.9307307186126708,0.749699094997985,0.8743185160916045,rel-stack,sage-basis8,42
18,0.9278830733299256,0.7198698795622304,0.8705430309935944,rel-stack,sage-basis8,42
19,0.9308689877986908,0.7549807716693197,0.8712979634532427,rel-stack,sage-basis8,42
20,0.9229408228397368,0.7835555915676412,0.8727496357967556,rel-stack,sage-basis8,42
21,0.9150046750307084,0.6886022710019634,0.872217895853207,rel-stack,sage-basis8,42
22,0.916100344657898,0.727031384372995,0.8724818902889528,rel-stack,sage-basis8,42
1,1.0789979783296586,0.8506934202852703,0.8431396026668596,rel-stack,sage-basis8,43
2,1.0186395720243453,0.7773247747903779,0.8400873486223053,rel-stack,sage-basis8,43
3,0.9992580049037934,0.754981558237757,0.8407097954043995,rel-stack,sage-basis8,43
4,0.992346519947052,0.8112440197950318,0.8480032789888255,rel-stack,sage-basis8,43
5,0.977755583167076,0.7581312147279581,0.8545977034380755,rel-stack,sage-basis8,43
6,0.9808672456741332,0.7756711180721011,0.8581213844630754,rel-stack,sage-basis8,43
7,0.9722863260507584,0.7313397993289289,0.8562420973624485,rel-stack,sage-basis8,43
8,0.9744404733181,0.7587285763805821,0.8639704641829121,rel-stack,sage-basis8,43
9,0.9540963108539582,0.7370118207874752,0.8623605681896254,rel-stack,sage-basis8,43
10,0.962891530752182,0.7621188256002608,0.8632885421522832,rel-stack,sage-basis8,43
11,0.9509398319721222,0.8291029866252627,0.8630173115530131,rel-stack,sage-basis8,43
12,0.9394399955272674,0.7489500856470495,0.8685699745489388,rel-stack,sage-basis8,43
13,0.9407172356843948,0.7483268777529398,0.8638489557977398,rel-stack,sage-basis8,43
14,0.9395794053077696,0.7209389843046665,0.8726854300710009,rel-stack,sage-basis8,43
15,0.9375392916202544,0.7751107056226049,0.8731716326460838,rel-stack,sage-basis8,43
16,0.9261441532373428,0.7105088022847971,0.8648541436770569,rel-stack,sage-basis8,43
17,0.9269650599956512,0.6953961065127736,0.8668720464378048,rel-stack,sage-basis8,43
18,0.9247982672452928,0.7144030621718793,0.8737430907005196,rel-stack,sage-basis8,43
19,0.9367470039129258,0.7821733589683261,0.8742323856106847,rel-stack,sage-basis8,43
20,0.9074139395952224,0.7608686036297253,0.8768311874939089,rel-stack,sage-basis8,43
21,0.914450910806656,0.6942889583962304,0.8751630815242389,rel-stack,sage-basis8,43
22,0.9235131598711014,0.7434600811629068,0.8727878922572986,rel-stack,sage-basis8,43
23,0.9194073905944824,0.7129039434450013,0.8765514828027615,rel-stack,sage-basis8,43
24,0.9018606145381928,0.7180001856315703,0.8733917651425002,rel-stack,sage-basis8,43
25,0.9048579063415528,0.7576921144056887,0.8764314932413312,rel-stack,sage-basis8,43
26,0.907009769678116,0.6873934774526528,0.8662643976225471,rel-stack,sage-basis8,43
1,1.0809621487855912,0.8039763340992587,0.8333746324129606,rel-stack,sage-basis8,44
2,1.0325136601924896,0.8003348028730779,0.8223253587231741,rel-stack,sage-basis8,44
3,1.0141442836523056,0.8022803485038734,0.8387794524595168,rel-stack,sage-basis8,44
4,0.9978261145353318,0.7395235644209952,0.8466062619278311,rel-stack,sage-basis8,44
5,0.9798581130504608,0.7523109834818613,0.8577279991706576,rel-stack,sage-basis8,44
6,0.9744611455202102,0.860342467824618,0.8644957559615063,rel-stack,sage-basis8,44
7,0.9743900110721588,0.754911290570384,0.8649381438274577,rel-stack,sage-basis8,44
8,0.9681492782831193,0.7624032651739461,0.8651747720920457,rel-stack,sage-basis8,44
9,0.9663091087341308,0.7501445983846983,0.8652313911564894,rel-stack,sage-basis8,44
